Date,Team 1,Team 2,Score 1,Score 2
1/23/2025,Fairfield,Manhattan,87,84
1/23/2025,Wichita St.,Memphis,53,61
1/23/2025,St. Thomas,Nebraska Omaha,78,89
1/23/2025,Bryant,New Hampshire,95,76
1/23/2025,Kennesaw St.,New Mexico St.,69,56
1/23/2025,Marist,Niagara,67,65
1/23/2025,Lipscomb,North Alabama,64,74
1/23/2025,South Dakota,North Dakota,102,93
1/23/2025,Drexel,Northeastern,61,70
1/23/2025,Denver,Oral Roberts,70,68
1/23/2025,Pepperdine,Oregon St.,63,83
1/23/2025,Loyola Marymount,Pacific,73,68
1/23/2025,San Diego,Portland,82,92
1/23/2025,Weber St.,Portland St.,56,74
1/23/2025,North Florida,Queens,90,81
1/23/2025,Iona,Rider,73,67
1/23/2025,Idaho St.,Sacramento St.,71,75
1/23/2025,San Francisco,Saint Mary's,51,71
1/23/2025,Merrimack,Saint Peter's,48,37
1/23/2025,Middle Tennessee,Sam Houston St.,77,75
1/23/2025,Washington St.,Santa Clara,65,93
1/23/2025,Mount St. Mary's,Siena,68,82
1/23/2025,Southern Indiana,SIUE,76,82
1/23/2025,Grand Canyon,Southern Utah,74,59
1/23/2025,Campbell,Stony Brook,79,54
1/23/2025,Tennessee Tech,Tennessee St.,77,89
1/23/2025,North Carolina A&T,Towson,67,83
1/23/2025,Hawaii,UC Davis,66,68
1/23/2025,UC Irvine,UC Riverside,80,84
1/23/2025,UC Santa Barbara,UC San Diego,63,77
1/23/2025,Maine,UMass Lowell,86,85
1/23/2025,Seattle,UT Arlington,56,65
1/23/2025,Jacksonville St.,UTEP,73,66
1/23/2025,NJIT,Vermont,64,68
1/23/2025,Jacksonville,West Georgia,79,62
1/23/2025,Little Rock,Western Illinois,62,51
1/23/2025,Hampton,William & Mary,83,94
1/24/2025,Toledo,Bowling Green,84,71
1/24/2025,Saint Joseph's,Dayton,72,77
1/24/2025,Penn St.,Iowa,75,76
1/24/2025,Central Connecticut,Le Moyne,93,70
1/24/2025,Villanova,Marquette,74,87
1/24/2025,Wagner,Mercyhurst,66,71
1/24/2025,Milwaukee,Northern Kentucky,79,59
1/24/2025,Kent St.,Ohio,59,61
1/24/2025,Michigan,Purdue,64,91
1/24/2025,LIU,Saint Francis,64,74
1/24/2025,Chicago St.,Stonehill,73,75
1/24/2025,St. Bonaventure,VCU,61,75
1/24/2025,UCLA,Washington,65,60
1/24/2025,Penn State Shenango,Youngstown St.,63,112
1/25/2025,UT Arlington,Abilene Christian,79,76
1/25/2025,Utah St.,Air Force,87,58
1/25/2025,Miami OH,Akron,75,102
1/25/2025,LSU,Alabama,73,80
1/25/2025,Texas Southern,Alabama A&M,82,78
1/25/2025,Prairie View A&M,Alabama St.,63,66
1/25/2025,NJIT,Albany,62,68
1/25/2025,Florida A&M,Alcorn St.,65,64
1/25/2025,Colgate,American,77,81
1/25/2025,Colorado,Arizona,63,78
1/25/2025,Iowa St.,Arizona St.,76,61
1/25/2025,Oklahoma,Arkansas,65,62
1/25/2025,Southern,Arkansas Pine Bluff,83,67
1/25/2025,Texas St.,Arkansas St.,65,80
1/25/2025,Tennessee,Auburn,51,53
1/25/2025,Stetson,Bellarmine,81,76
1/25/2025,Bucknell,Boston University,82,85
1/25/2025,Illinois St.,Bradley,57,61
1/25/2025,Dartmouth,Brown,84,83
1/25/2025,Binghamton,Bryant,69,83
1/25/2025,DePaul,Butler,69,86
1/25/2025,Cincinnati,BYU,52,80
1/25/2025,Long Beach St.,Cal Poly,69,78
1/25/2025,UC Riverside,Cal St. Bakersfield,83,79
1/25/2025,UC Santa Barbara,Cal St. Fullerton,83,75
1/25/2025,Miami FL,California,94,98
1/25/2025,Marist,Canisius,70,47
1/25/2025,Lipscomb,Central Arkansas,68,55
1/25/2025,Western Michigan,Central Michigan,52,73
1/25/2025,UNC Asheville,Charleston Southern,69,61
1/25/2025,Green Bay,Cleveland St.,66,81
1/25/2025,Seton Hall,Creighton,54,79
1/25/2025,Delaware,Drexel,54,67
1/25/2025,South Florida,East Carolina,55,64
1/25/2025,Chattanooga,East Tennessee St.,71,63
1/25/2025,Southern Indiana,Eastern Illinois,64,60
1/25/2025,Florida Gulf Coast,Eastern Kentucky,77,81
1/25/2025,Buffalo,Eastern Michigan,77,90
1/25/2025,Northern Colorado,Eastern Washington,67,62
1/25/2025,Charleston,Elon,76,62
1/25/2025,Merrimack,Fairfield,75,54
1/25/2025,Liberty,FIU,82,59
1/25/2025,Georgia,Florida,59,89
1/25/2025,Colorado St.,Fresno St.,69,64
1/25/2025,Saint Louis,George Washington,61,67
1/25/2025,Marshall,Georgia Southern,71,67
1/25/2025,James Madison,Georgia St.,86,79
1/25/2025,Winthrop,High Point,62,84
1/25/2025,Campbell,Hofstra,69,67
1/25/2025,Northern Arizona,Idaho,80,72
1/25/2025,Southern Illinois,Illinois Chicago,89,85
1/25/2025,Northern Iowa,Indiana St.,74,56
1/25/2025,Siena,Iona,68,72
1/25/2025,Purdue Fort Wayne,IU Indy,91,80
1/25/2025,Bethune Cookman,Jackson St.,81,86
1/25/2025,Houston,Kansas,92,86
1/25/2025,St. Thomas,Kansas City,68,65
1/25/2025,West Virginia,Kansas St.,60,73
1/25/2025,Rhode Island,La Salle,64,70
1/25/2025,East Texas A&M,Lamar,58,61
1/25/2025,Lafayette,Lehigh,47,86
1/25/2025,Little Rock,Lindenwood,78,46
1/25/2025,USC Upstate,Longwood,54,80
1/25/2025,Southern Miss,Louisiana,67,59
1/25/2025,Appalachian St.,Louisiana Monroe,66,58
1/25/2025,Middle Tennessee,Louisiana Tech,69,75
1/25/2025,Holy Cross,Loyola MD,70,65
1/25/2025,Delaware St.,Maryland Eastern Shore,73,66
1/25/2025,Furman,Mercer,79,74
1/25/2025,Oregon,Minnesota,69,77
1/25/2025,Grambling St.,Mississippi Valley St.,65,54
1/25/2025,Mississippi,Missouri,75,83
1/25/2025,Drake,Missouri St.,69,62
1/25/2025,Montana St.,Montana,70,77
1/25/2025,Coppin St.,Morgan St.,64,80
1/25/2025,Manhattan,Mount St. Mary's,74,64
1/25/2025,Belmont,Murray St.,95,77
1/25/2025,SMU,N.C. State,63,57
1/25/2025,San Diego St.,Nevada,69,50
1/25/2025,Jacksonville St.,New Mexico St.,65,59
1/25/2025,Houston Christian,New Orleans,86,76
1/25/2025,Sacred Heart,Niagara,86,77
1/25/2025,Howard,Norfolk St.,75,92
1/25/2025,Austin Peay,North Alabama,84,88
1/25/2025,Boston College,North Carolina,96,102
1/25/2025,South Carolina St.,North Carolina Central,77,82
1/25/2025,North Dakota,North Dakota St.,82,87
1/25/2025,Ball St.,Northern Illinois,66,76
1/25/2025,Coastal Carolina,Old Dominion,52,74
1/25/2025,Nebraska Omaha,Oral Roberts,84,76
1/25/2025,Santa Clara,Oregon St.,69,83
1/25/2025,Columbia,Penn,78,93
1/25/2025,Pacific,Pepperdine,44,60
1/25/2025,Gonzaga,Portland,105,62
1/25/2025,Idaho St.,Portland St.,59,76
1/25/2025,Radford,Presbyterian,82,69
1/25/2025,Cornell,Princeton,85,76
1/25/2025,Georgetown,Providence,68,78
1/25/2025,Jacksonville,Queens,87,77
1/25/2025,Rider,Quinnipiac,64,75
1/25/2025,Tulane,Rice,82,71
1/25/2025,Davidson,Richmond,72,66
1/25/2025,Oakland,Robert Morris,71,73
1/25/2025,Michigan St.,Rutgers,81,74
1/25/2025,Weber St.,Sacramento St.,87,81
1/25/2025,Western Kentucky,Sam Houston St.,75,66
1/25/2025,Wofford,Samford,61,77
1/25/2025,San Diego,San Francisco,69,81
1/25/2025,Wyoming,San Jose St.,58,67
1/25/2025,Utah Valley,Seattle,70,66
1/25/2025,Morehead St.,SIUE,54,65
1/25/2025,Mississippi St.,South Carolina,65,60
1/25/2025,South Dakota,South Dakota St.,71,90
1/25/2025,Incarnate Word,Southeastern Louisiana,63,86
1/25/2025,Cal Baptist,Southern Utah,76,60
1/25/2025,Florida St.,Stanford,71,78
1/25/2025,Northwestern St.,Stephen F. Austin,57,54
1/25/2025,North Carolina A&T,Stony Brook,74,89
1/25/2025,Pittsburgh,Syracuse,77,73
1/25/2025,Tennessee Tech,Tennessee Martin,89,85
1/25/2025,Texas A&M,Texas,69,70
1/25/2025,Nicholls,Texas A&M Corpus Chris,57,61
1/25/2025,Western Carolina,The Citadel,80,78
1/25/2025,South Alabama,Troy,55,65
1/25/2025,Hawaii,UC Irvine,55,71
1/25/2025,CSUN,UC San Diego,54,79
1/25/2025,TCU,UCF,58,85
1/25/2025,New Hampshire,UMass Lowell,80,97
1/25/2025,Hampton,UNC Wilmington,62,83
1/25/2025,New Mexico,UNLV,75,73
1/25/2025,McNeese,UT Rio Grande Valley,93,63
1/25/2025,Baylor,Utah,76,61
1/25/2025,Grand Canyon,Utah Tech,79,66
1/25/2025,Kennesaw St.,UTEP,71,73
1/25/2025,Temple,UTSA,79,88
1/25/2025,Evansville,Valparaiso,78,68
1/25/2025,Kentucky,Vanderbilt,69,74
1/25/2025,UMBC,Vermont,80,63
1/25/2025,Notre Dame,Virginia,74,59
1/25/2025,Clemson,Virginia Tech,72,57
1/25/2025,UNC Greensboro,VMI,60,57
1/25/2025,Duke,Wake Forest,63,56
1/25/2025,Saint Mary's,Washington St.,80,75
1/25/2025,North Florida,West Georgia,72,92
1/25/2025,Southeast Missouri,Western Illinois,72,51
1/25/2025,Monmouth,William & Mary,73,78
1/25/2025,Detroit Mercy,Wright St.,50,67
1/25/2025,Connecticut,Xavier,72,76
1/25/2025,Harvard,Yale,55,84
1/26/2025,Navy,Army,66,53
1/26/2025,Chicago St.,Central Connecticut,64,81
1/26/2025,Duquesne,Fordham,63,65
1/26/2025,Northwestern,Illinois,74,83
1/26/2025,Maryland,Indiana,79,78
1/26/2025,UAB,Memphis,77,100
1/26/2025,LIU,Mercyhurst,80,85
1/26/2025,Florida Atlantic,North Texas,64,77
1/26/2025,Wagner,Saint Francis,68,66
1/26/2025,Fairleigh Dickinson,Stonehill,65,54
1/26/2025,Oklahoma St.,Texas Tech,54,64
1/26/2025,Wichita St.,Tulsa,77,84
1/26/2025,Nebraska,Wisconsin,55,83
1/27/2025,Prairie View A&M,Alabama A&M,82,98
1/27/2025,Texas Southern,Alabama St.,80,69
1/27/2025,Bethune Cookman,Alcorn St.,61,70
1/27/2025,Iowa St.,Arizona,75,86
1/27/2025,Grambling St.,Arkansas Pine Bluff,81,77
1/27/2025,Holy Cross,Boston University,59,69
1/27/2025,N.C. State,Duke,64,74
1/27/2025,Florida A&M,Jackson St.,72,62
1/27/2025,Northwestern St.,Lamar,59,69
1/27/2025,Eastern Illinois,Little Rock,56,54
1/27/2025,South Alabama,Louisiana Monroe,66,77
1/27/2025,Penn St.,Michigan,72,76
1/27/2025,Southern,Mississippi Valley St.,63,42
1/27/2025,Incarnate Word,New Orleans,74,58
1/27/2025,Towson,Northeastern,75,65
1/27/2025,Iowa,Ohio St.,65,82
1/27/2025,Houston Christian,Southeastern Louisiana,70,62
1/27/2025,East Texas A&M,Stephen F. Austin,72,79
1/27/2025,McNeese,Texas A&M Corpus Chris,74,73
1/27/2025,Southern Miss,Troy,61,70
1/27/2025,UCLA,USC,82,76
1/27/2025,Nicholls,UT Rio Grande Valley,82,75
1/28/2025,Western Michigan,Ball St.,74,71
1/28/2025,Central Michigan,Buffalo,69,75
1/28/2025,Marquette,Butler,78,69
1/28/2025,Baylor,BYU,89,93
1/28/2025,Arizona St.,Colorado,70,68
1/28/2025,Air Force,Colorado St.,58,79
1/28/2025,St. John's,Georgetown,66,41
1/28/2025,South Carolina,Georgia,60,71
1/28/2025,Oregon St.,Gonzaga,60,98
1/28/2025,UCF,Kansas,87,91
1/28/2025,Bowling Green,Kent St.,57,75
1/28/2025,Wake Forest,Louisville,59,72
1/28/2025,Eastern Michigan,Miami OH,80,89
1/28/2025,Minnesota,Michigan St.,51,73
1/28/2025,Southern Indiana,Morehead St.,65,66
1/28/2025,Akron,Northern Illinois,80,70
1/28/2025,Georgia Tech,Notre Dame,68,71
1/28/2025,Toledo,Ohio,86,83
1/28/2025,North Carolina,Pittsburgh,65,73
1/28/2025,VCU,Saint Louis,69,78
1/28/2025,San Jose St.,San Diego St.,68,71
1/28/2025,Providence,Seton Hall,69,67
1/28/2025,Rice,South Florida,64,69
1/28/2025,Dayton,St. Bonaventure,53,75
1/28/2025,Kentucky,Tennessee,78,73
1/28/2025,Oklahoma,Texas A&M,68,75
1/28/2025,Cincinnati,Utah,66,69
1/28/2025,Southern Illinois,Valparaiso,79,75
1/28/2025,Fresno St.,Wyoming,72,83
1/29/2025,Old Dominion,Appalachian St.,78,77
1/29/2025,Colgate,Army,72,84
1/29/2025,Nevada,Boise St.,56,66
1/29/2025,Illinois Chicago,Bradley,93,70
1/29/2025,Loyola MD,Bucknell,67,79
1/29/2025,West Georgia,Central Arkansas,70,75
1/29/2025,DePaul,Connecticut,61,72
1/29/2025,Xavier,Creighton,77,86
1/29/2025,Northern Iowa,Drake,52,66
1/29/2025,Murray St.,Evansville,74,78
1/29/2025,UTSA,Florida Atlantic,74,94
1/29/2025,Virginia Tech,Florida St.,76,66
1/29/2025,Samford,Furman,70,72
1/29/2025,Longwood,Gardner Webb,87,92
1/29/2025,Loyola Chicago,George Mason,53,58
1/29/2025,Richmond,George Washington,66,75
1/29/2025,Belmont,Illinois St.,78,81
1/29/2025,Missouri St.,Indiana St.,67,72
1/29/2025,Florida Gulf Coast,Jacksonville,83,79
1/29/2025,Oklahoma St.,Kansas St.,57,85
1/29/2025,Fordham,La Salle,88,72
1/29/2025,American,Lafayette,75,68
1/29/2025,Navy,Lehigh,79,54
1/29/2025,Auburn,LSU,87,74
1/29/2025,Wisconsin,Maryland,68,76
1/29/2025,The Citadel,Mercer,46,80
1/29/2025,Virginia,Miami FL,82,71
1/29/2025,Texas,Mississippi,69,72
1/29/2025,Alabama,Mississippi St.,88,84
1/29/2025,Stetson,North Florida,100,101
1/29/2025,Rutgers,Northwestern,79,72
1/29/2025,North Alabama,Queens,67,75
1/29/2025,Massachusetts,Rhode Island,82,88
1/29/2025,Duquesne,Saint Joseph's,72,76
1/29/2025,Saint Mary's,Santa Clara,67,54
1/29/2025,California,SMU,65,76
1/29/2025,Nebraska Omaha,South Dakota,87,91
1/29/2025,Arkansas St.,Southern Miss,81,68
1/29/2025,Oral Roberts,St. Thomas,71,86
1/29/2025,Syracuse,Stanford,61,70
1/29/2025,Charlotte,Temple,89,90
1/29/2025,TCU,Texas Tech,57,71
1/29/2025,UAB,Tulsa,78,68
1/29/2025,Radford,UNC Asheville,65,72
1/29/2025,East Tennessee St.,UNC Greensboro,65,70
1/29/2025,Charleston Southern,USC Upstate,82,75
1/29/2025,UNLV,Utah St.,71,76
1/29/2025,Houston,West Virginia,63,49
1/29/2025,Chattanooga,Western Carolina,84,60
1/29/2025,North Texas,Wichita St.,58,54
1/29/2025,Presbyterian,Winthrop,67,76
1/29/2025,VMI,Wofford,74,67
1/30/2025,Bellarmine,Austin Peay,77,86
1/30/2025,Vermont,Binghamton,72,75
1/30/2025,Abilene Christian,Cal Baptist,60,83
1/30/2025,Cal Poly,Cal St. Bakersfield,90,81
1/30/2025,William & Mary,Campbell,55,96
1/30/2025,Stony Brook,Charleston,74,81
1/30/2025,Towson,Delaware,76,66
1/30/2025,Kansas City,Denver,68,69
1/30/2025,Northern Kentucky,Detroit Mercy,57,68
1/30/2025,Hofstra,Elon,74,63
1/30/2025,Le Moyne,Fairleigh Dickinson,74,78
1/30/2025,Seattle,Grand Canyon,74,83
1/30/2025,Northeastern,Hampton,78,69
1/30/2025,UC San Diego,Hawaii,74,63
1/30/2025,Eastern Washington,Idaho St.,70,78
1/30/2025,FIU,Jacksonville St.,67,71
1/30/2025,Coastal Carolina,James Madison,64,73
1/30/2025,Liberty,Kennesaw St.,76,68
1/30/2025,SIUE,Lindenwood,63,65
1/30/2025,Eastern Kentucky,Lipscomb,80,71
1/30/2025,Tennessee St.,Little Rock,72,70
1/30/2025,Central Connecticut,LIU,63,50
1/30/2025,UC Irvine,Long Beach St.,80,75
1/30/2025,Portland,Loyola Marymount,63,88
1/30/2025,New Hampshire,Maine,46,71
1/30/2025,Georgia St.,Marshall,85,81
1/30/2025,Saint Francis,Mercyhurst,58,62
1/30/2025,New Mexico St.,Middle Tennessee,61,57
1/30/2025,Drexel,Monmouth,97,104
1/30/2025,Portland St.,Montana,78,92
1/30/2025,Sacramento St.,Montana St.,58,70
1/30/2025,Tennessee Tech,Morehead St.,72,64
1/30/2025,Illinois,Nebraska,74,80
1/30/2025,UMass Lowell,NJIT,62,83
1/30/2025,UNC Wilmington,North Carolina A&T,83,59
1/30/2025,South Dakota St.,North Dakota St.,72,62
1/30/2025,Green Bay,Oakland,54,68
1/30/2025,Washington St.,Pacific,68,70
1/30/2025,Ohio St.,Penn St.,83,64
1/30/2025,Cleveland St.,Purdue Fort Wayne,68,58
1/30/2025,IU Indy,Robert Morris,53,106
1/30/2025,Pepperdine,San Diego,98,90
1/30/2025,Louisiana Monroe,South Alabama,62,58
1/30/2025,Tennessee Martin,Southeast Missouri,79,90
1/30/2025,Wagner,Stonehill,61,73
1/30/2025,Utah Tech,Tarleton St.,54,61
1/30/2025,Louisiana,Texas St.,70,61
1/30/2025,Georgia Southern,Troy,74,81
1/30/2025,Memphis,Tulane,68,56
1/30/2025,UC Davis,UC Riverside,58,60
1/30/2025,CSUN,UC Santa Barbara,78,71
1/30/2025,Oregon,UCLA,52,78
1/30/2025,Bryant,UMBC,92,86
1/30/2025,Southern Utah,UT Arlington,68,70
1/30/2025,Idaho,Weber St.,82,74
1/30/2025,Eastern Illinois,Western Illinois,71,59
1/30/2025,UTEP,Western Kentucky,74,78
1/30/2025,Wright St.,Youngstown St.,86,88
1/31/2025,Niagara,Canisius,64,63
1/31/2025,Harvard,Columbia,90,82
1/31/2025,Dartmouth,Cornell,64,76
1/31/2025,Butler,Georgetown,70,73
1/31/2025,Akron,Kent St.,85,71
1/31/2025,Iona,Manhattan,55,76
1/31/2025,Siena,Marist,67,72
1/31/2025,Mount St. Mary's,Merrimack,66,58
1/31/2025,Brown,Penn,88,79
1/31/2025,Yale,Princeton,77,70
1/31/2025,Indiana,Purdue,76,81
1/31/2025,Fairfield,Quinnipiac,69,81
1/31/2025,Saint Peter's,Rider,64,67
1/31/2025,Dayton,Saint Louis,71,63
2/1/2025,Georgia,Alabama,69,90
2/1/2025,Binghamton,Albany,65,61
2/1/2025,Army,American,68,71
2/1/2025,Georgia St.,Appalachian St.,76,80
2/1/2025,Arizona,Arizona St.,81,72
2/1/2025,Mississippi Valley St.,Arkansas Pine Bluff,79,76
2/1/2025,Kansas,Baylor,70,81
2/1/2025,Alabama St.,Bethune Cookman,64,67
2/1/2025,Fresno St.,Boise St.,60,82
2/1/2025,Florida St.,Boston College,76,77
2/1/2025,Ball St.,Buffalo,89,76
2/1/2025,Syracuse,California,75,66
2/1/2025,Hofstra,Campbell,52,75
2/1/2025,Bowling Green,Central Michigan,71,90
2/1/2025,Longwood,Charleston Southern,85,89
2/1/2025,Mercer,Chattanooga,84,93
2/1/2025,LIU,Chicago St.,67,73
2/1/2025,Lafayette,Colgate,76,61
2/1/2025,Dartmouth,Columbia,95,89
2/1/2025,Delaware St.,Coppin St.,84,61
2/1/2025,Harvard,Cornell,60,75
2/1/2025,Cal St. Bakersfield,CSUN,62,88
2/1/2025,George Mason,Davidson,64,60
2/1/2025,Green Bay,Detroit Mercy,57,67
2/1/2025,North Carolina,Duke,70,87
2/1/2025,Massachusetts,Duquesne,62,53
2/1/2025,Northwestern St.,East Texas A&M,50,72
2/1/2025,Austin Peay,Eastern Kentucky,82,88
2/1/2025,Northeastern,Elon,60,71
2/1/2025,Mercyhurst,Fairleigh Dickinson,67,60
2/1/2025,Alabama A&M,Florida A&M,79,95
2/1/2025,Stetson,Florida Gulf Coast,56,82
2/1/2025,Louisville,Georgia Tech,70,77
2/1/2025,Jackson St.,Grambling St.,65,50
2/1/2025,Utah Valley,Grand Canyon,57,75
2/1/2025,Cal St. Fullerton,Hawaii,57,82
2/1/2025,Lehigh,Holy Cross,69,67
2/1/2025,Texas Tech,Houston,82,81
2/1/2025,Hampton,Howard,80,79
2/1/2025,Idaho,Idaho St.,71,87
2/1/2025,Indiana St.,Illinois Chicago,88,83
2/1/2025,Valparaiso,Illinois St.,78,86
2/1/2025,Houston Christian,Incarnate Word,64,74
2/1/2025,Kansas St.,Iowa St.,80,61
2/1/2025,North Florida,Jacksonville,81,78
2/1/2025,Liberty,Jacksonville St.,61,72
2/1/2025,Old Dominion,James Madison,54,68
2/1/2025,FIU,Kennesaw St.,67,73
2/1/2025,Arkansas,Kentucky,89,79
2/1/2025,George Washington,La Salle,67,73
2/1/2025,Eastern Illinois,Lindenwood,76,70
2/1/2025,Bellarmine,Lipscomb,80,87
2/1/2025,Tennessee Martin,Little Rock,57,75
2/1/2025,South Alabama,Louisiana,62,58
2/1/2025,Sam Houston St.,Louisiana Tech,61,66
2/1/2025,Saint Joseph's,Loyola Chicago,55,58
2/1/2025,Boston University,Loyola MD,67,69
2/1/2025,Texas,LSU,89,58
2/1/2025,Connecticut,Marquette,77,69
2/1/2025,Coastal Carolina,Marshall,62,67
2/1/2025,Notre Dame,Miami FL,57,63
2/1/2025,Ohio,Miami OH,69,73
2/1/2025,UTEP,Middle Tennessee,68,71
2/1/2025,Washington,Minnesota,71,68
2/1/2025,Auburn,Mississippi,92,82
2/1/2025,Missouri,Mississippi St.,88,61
2/1/2025,Murray St.,Missouri St.,56,77
2/1/2025,Delaware,Monmouth,83,92
2/1/2025,Sacramento St.,Montana,59,87
2/1/2025,Portland St.,Montana St.,73,74
2/1/2025,Maryland Eastern Shore,Morgan St.,63,76
2/1/2025,Clemson,N.C. State,68,58
2/1/2025,Bucknell,Navy,85,75
2/1/2025,Denver,Nebraska Omaha,69,78
2/1/2025,UNLV,Nevada,65,71
2/1/2025,McNeese,Nicholls,63,71
2/1/2025,Bryant,NJIT,92,70
2/1/2025,South Carolina St.,Norfolk St.,65,67
2/1/2025,Central Arkansas,North Alabama,65,94
2/1/2025,South Dakota St.,North Dakota,75,80
2/1/2025,UTSA,North Texas,54,50
2/1/2025,Northern Arizona,Northern Colorado,69,87
2/1/2025,Wisconsin,Northwestern,75,69
2/1/2025,Northern Kentucky,Oakland,84,75
2/1/2025,Vanderbilt,Oklahoma,67,97
2/1/2025,Utah,Oklahoma St.,72,81
2/1/2025,Kansas City,Oral Roberts,67,73
2/1/2025,Yale,Penn,90,61
2/1/2025,Portland,Pepperdine,84,64
2/1/2025,High Point,Presbyterian,84,72
2/1/2025,Brown,Princeton,49,69
2/1/2025,West Georgia,Queens,68,87
2/1/2025,USC Upstate,Radford,69,79
2/1/2025,Michigan,Rutgers,66,63
2/1/2025,Gonzaga,Saint Mary's,58,62
2/1/2025,Loyola Marymount,San Diego,78,62
2/1/2025,Wyoming,San Diego St.,61,63
2/1/2025,Washington St.,San Francisco,51,75
2/1/2025,Air Force,San Jose St.,64,75
2/1/2025,Pacific,Santa Clara,49,83
2/1/2025,Stanford,SMU,61,85
2/1/2025,Texas A&M,South Carolina,76,72
2/1/2025,Tennessee St.,Southeast Missouri,87,89
2/1/2025,New Orleans,Southeastern Louisiana,68,76
2/1/2025,Alcorn St.,Southern,69,74
2/1/2025,Drake,Southern Illinois,75,65
2/1/2025,Tennessee Tech,Southern Indiana,78,65
2/1/2025,Georgia Southern,Southern Miss,68,72
2/1/2025,Fordham,St. Bonaventure,72,74
2/1/2025,Providence,St. John's,66,68
2/1/2025,Lamar,Stephen F. Austin,67,62
2/1/2025,Central Connecticut,Stonehill,71,63
2/1/2025,Southern Utah,Tarleton St.,58,75
2/1/2025,East Carolina,Temple,94,98
2/1/2025,Florida,Tennessee,44,64
2/1/2025,Prairie View A&M,Texas Southern,63,79
2/1/2025,Arkansas St.,Texas St.,85,74
2/1/2025,Samford,The Citadel,83,58
2/1/2025,Northern Illinois,Toledo,85,89
2/1/2025,Drexel,Towson,54,55
2/1/2025,Louisiana Monroe,Troy,50,87
2/1/2025,Charlotte,UAB,78,96
2/1/2025,UC Davis,UC Irvine,66,73
2/1/2025,Cal Poly,UC Riverside,62,80
2/1/2025,Long Beach St.,UC Santa Barbara,54,85
2/1/2025,BYU,UCF,81,75
2/1/2025,UMass Lowell,UMBC,83,67
2/1/2025,Wofford,UNC Greensboro,74,62
2/1/2025,Stony Brook,UNC Wilmington,70,80
2/1/2025,Michigan St.,USC,64,70
2/1/2025,Utah Tech,UT Arlington,71,73
2/1/2025,Texas A&M Corpus Chris,UT Rio Grande Valley,73,83
2/1/2025,New Mexico,Utah St.,82,63
2/1/2025,Richmond,VCU,49,90
2/1/2025,Maine,Vermont,49,55
2/1/2025,Creighton,Villanova,62,60
2/1/2025,Virginia Tech,Virginia,75,74
2/1/2025,Le Moyne,Wagner,61,73
2/1/2025,Pittsburgh,Wake Forest,74,76
2/1/2025,Eastern Washington,Weber St.,72,49
2/1/2025,VMI,Western Carolina,80,76
2/1/2025,SIUE,Western Illinois,69,65
2/1/2025,New Mexico St.,Western Kentucky,69,101
2/1/2025,Eastern Michigan,Western Michigan,54,61
2/1/2025,Gardner Webb,Winthrop,93,96
2/1/2025,IU Indy,Youngstown St.,84,79
2/2/2025,Evansville,Belmont,80,75
2/2/2025,West Virginia,Cincinnati,63,50
2/2/2025,Seton Hall,DePaul,57,74
2/2/2025,Furman,East Tennessee St.,69,72
2/2/2025,South Florida,Florida Atlantic,72,94
2/2/2025,Ohio St.,Illinois,79,87
2/2/2025,Fairfield,Iona,64,87
2/2/2025,Purdue Fort Wayne,Milwaukee,81,79
2/2/2025,Bradley,Northern Iowa,69,83
2/2/2025,Nebraska,Oregon,77,71
2/2/2025,Memphis,Rice,86,83
2/2/2025,Merrimack,Rider,66,64
2/2/2025,Manhattan,Sacred Heart,72,74
2/2/2025,Mount St. Mary's,Saint Peter's,79,64
2/2/2025,Quinnipiac,Siena,75,84
2/2/2025,North Dakota St.,St. Thomas,62,79
2/2/2025,Colorado,TCU,57,68
2/2/2025,Tulsa,Tulane,56,59
2/2/2025,Robert Morris,Wright St.,64,66
2/3/2025,Alabama A&M,Bethune Cookman,75,89
2/3/2025,Morgan St.,Delaware St.,82,84
2/3/2025,Texas A&M Corpus Chris,East Texas A&M,78,66
2/3/2025,Alabama St.,Florida A&M,67,66
2/3/2025,Alcorn St.,Grambling St.,60,53
2/3/2025,South Carolina St.,Howard,89,66
2/3/2025,Northern Colorado,Idaho St.,86,72
2/3/2025,Iowa St.,Kansas,52,69
2/3/2025,Colgate,Lehigh,68,94
2/3/2025,Coppin St.,Maryland Eastern Shore,62,57
2/3/2025,Incarnate Word,McNeese,65,67
2/3/2025,Stephen F. Austin,New Orleans,88,85
2/3/2025,Houston Christian,Nicholls,67,75
2/3/2025,North Carolina Central,Norfolk St.,78,81
2/3/2025,UT Rio Grande Valley,Northwestern St.,63,79
2/3/2025,Virginia,Pittsburgh,73,57
2/3/2025,Lamar,Southeastern Louisiana,79,81
2/3/2025,Jackson St.,Southern,89,91
2/3/2025,North Texas,UAB,61,64
2/3/2025,Northern Arizona,Weber St.,73,77
2/3/2025,Charleston,William & Mary,75,90
2/4/2025,Nevada,Air Force,74,60
2/4/2025,Ball St.,Akron,73,81
2/4/2025,Kansas St.,Arizona St.,71,70
2/4/2025,Texas Southern,Arkansas Pine Bluff,68,69
2/4/2025,Oklahoma,Auburn,70,98
2/4/2025,Northern Illinois,Bowling Green,77,84
2/4/2025,Arizona,BYU,85,74
2/4/2025,Miami OH,Central Michigan,76,70
2/4/2025,Wichita St.,Charlotte,66,58
2/4/2025,Georgia Tech,Clemson,89,86
2/4/2025,Davidson,Dayton,63,69
